G058311,G058311,Plan,PT_PLAN,Product Type,DT_PRODTYP
G058311,G058311,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G058312,G058312,MOBPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G058312,G058312,Show,DI_YES,Digital Display,DT_DISPLAY
G058312,G058312,Guernsey,IS_GSY,Island,DT_ISLAND
G058312,G058312,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G058312,G058312,Ancient,PH_ANCIENT,Product Phase,DT_PHASE
G058312,G058312,Standard,PS_STAND,Product Sub Group,DT_PRODSUB
G058312,G058312,Plan,PT_PLAN,Product Type,DT_PRODTYP
G058312,G058312,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G058313,G058313,MOBPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G058313,G058313,Show,DI_YES,Digital Display,DT_DISPLAY
G058313,G058313,Guernsey,IS_GSY,Island,DT_ISLAND
G058313,G058313,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G058313,G058313,Ancient,PH_ANCIENT,Product Phase,DT_PHASE
G058313,G058313,Standard,PS_STAND,Product Sub Group,DT_PRODSUB
G058313,G058313,Plan,PT_PLAN,Product Type,DT_PRODTYP
G058313,G058313,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
